starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:48:07 2016	1479822487	7	18	25	14
Tue Nov 22 14:48:15 2016	1479822495	4	21	25	16
Tue Nov 22 14:48:10 2016	1479822490	7	18	25	17
Tue Nov 22 14:48:21 2016	1479822501	1	24	25	21
Tue Nov 22 14:48:14 2016	1479822494	1	24	25	19
Tue Nov 22 14:48:06 2016	1479822486	6	19	25	17
Tue Nov 22 14:48:12 2016	1479822492	6	19	25	11
Tue Nov 22 14:48:10 2016	1479822490	6	19	25	19
Tue Nov 22 14:48:09 2016	1479822489	9	16	25	15
Tue Nov 22 14:48:11 2016	1479822491	3	22	25	16
Tue Nov 22 14:48:14 2016	1479822494	1	24	25	24
Tue Nov 22 14:48:07 2016	1479822487	3	22	25	20
Tue Nov 22 14:48:19 2016	1479822499	1	24	25	21
Tue Nov 22 14:48:10 2016	1479822490	3	22	25	16
Tue Nov 22 14:48:13 2016	1479822493	4	21	25	17
Tue Nov 22 14:48:19 2016	1479822499	6	19	25	19
Tue Nov 22 14:48:13 2016	1479822493	3	22	25	15
Tue Nov 22 14:48:09 2016	1479822489	7	18	25	13
Tue Nov 22 14:48:07 2016	1479822487	3	22	25	18
Tue Nov 22 14:48:10 2016	1479822490	6	19	25	17
Tue Nov 22 14:48:13 2016	1479822493	1	24	25	18
Tue Nov 22 14:48:15 2016	1479822495	8	17	25	16
Tue Nov 22 14:48:08 2016	1479822488	5	20	25	20
Tue Nov 22 14:48:14 2016	1479822494	1	24	25	22
Tue Nov 22 14:48:10 2016	1479822490	3	22	25	16
Tue Nov 22 14:48:18 2016	1479822498	1	24	25	22
Tue Nov 22 14:48:20 2016	1479822500	2	23	25	17
Tue Nov 22 14:48:12 2016	1479822492	4	21	25	21
Tue Nov 22 14:48:17 2016	1479822497	1	24	25	17
Tue Nov 22 14:48:10 2016	1479822490	4	21	25	18
Tue Nov 22 14:48:19 2016	1479822499	1	24	25	21
Tue Nov 22 14:48:18 2016	1479822498	1	24	25	22
Tue Nov 22 14:48:09 2016	1479822489	3	22	25	16
Tue Nov 22 14:48:07 2016	1479822487	2	23	25	23
Tue Nov 22 14:48:07 2016	1479822487	11	14	25	13
Tue Nov 22 14:48:07 2016	1479822487	2	23	25	22
Tue Nov 22 14:48:07 2016	1479822487	10	15	25	13
Tue Nov 22 14:48:10 2016	1479822490	1	24	25	20
Tue Nov 22 14:48:17 2016	1479822497	2	23	25	19
Tue Nov 22 14:48:19 2016	1479822499	1	24	25	24
Tue Nov 22 14:48:10 2016	1479822490	3	22	25	20
Tue Nov 22 14:48:11 2016	1479822491	1	24	25	22
Tue Nov 22 14:48:15 2016	1479822495	1	24	25	23
Tue Nov 22 14:48:15 2016	1479822495	6	19	25	17
Tue Nov 22 14:48:16 2016	1479822496	2	23	25	23
Tue Nov 22 14:48:19 2016	1479822499	1	24	25	23
Tue Nov 22 14:48:15 2016	1479822495	1	24	25	23
Tue Nov 22 14:48:06 2016	1479822486	5	20	25	16
Tue Nov 22 14:48:19 2016	1479822499	2	23	25	20
Tue Nov 22 14:48:13 2016	1479822493	6	19	25	15
Tue Nov 22 14:48:12 2016	1479822492	8	18	25	18
Tue Nov 22 14:48:07 2016	1479822487	2	23	25	22
Tue Nov 22 14:48:07 2016	1479822487	4	22	25	20
Tue Nov 22 14:48:09 2016	1479822489	5	20	25	13
Tue Nov 22 14:48:11 2016	1479822491	5	20	25	16
Tue Nov 22 14:48:10 2016	1479822490	6	19	25	19
Tue Nov 22 14:48:11 2016	1479822491	4	21	25	16
Tue Nov 22 14:48:13 2016	1479822493	6	19	25	16
Tue Nov 22 14:48:10 2016	1479822490	4	21	25	14
Tue Nov 22 14:48:09 2016	1479822489	7	19	25	18
Tue Nov 22 14:48:06 2016	1479822486	12	14	25	12
Tue Nov 22 14:48:10 2016	1479822490	7	18	25	18
Tue Nov 22 14:48:07 2016	1479822487	11	14	25	14
Tue Nov 22 14:48:10 2016	1479822490	5	21	25	16
Tue Nov 22 14:48:11 2016	1479822491	6	20	25	15
Tue Nov 22 14:48:13 2016	1479822493	1	24	25	24
Tue Nov 22 14:48:16 2016	1479822496	2	23	25	21
Tue Nov 22 14:48:11 2016	1479822491	2	23	25	18
Tue Nov 22 14:48:07 2016	1479822487	9	16	25	16
Tue Nov 22 14:48:16 2016	1479822496	1	24	25	24
Tue Nov 22 14:48:09 2016	1479822489	6	19	25	17
Tue Nov 22 14:48:12 2016	1479822492	3	22	25	21
Tue Nov 22 14:48:12 2016	1479822492	7	19	25	18
Tue Nov 22 14:48:11 2016	1479822491	8	17	25	13
Tue Nov 22 14:48:10 2016	1479822490	4	21	25	15
Tue Nov 22 14:48:12 2016	1479822492	5	20	25	14
Tue Nov 22 14:48:07 2016	1479822487	7	19	25	16
Tue Nov 22 14:48:10 2016	1479822490	5	20	25	12
Tue Nov 22 14:48:12 2016	1479822492	2	24	25	20
Tue Nov 22 14:48:08 2016	1479822488	3	22	25	17
Tue Nov 22 14:48:14 2016	1479822494	1	24	25	18
Tue Nov 22 14:48:07 2016	1479822487	4	21	25	20
Tue Nov 22 14:48:14 2016	1479822494	2	23	25	18
Tue Nov 22 14:48:07 2016	1479822487	9	16	25	15
Tue Nov 22 14:48:14 2016	1479822494	1	25	25	25
Tue Nov 22 14:48:14 2016	1479822494	3	23	25	15
Tue Nov 22 14:48:10 2016	1479822490	1	24	25	21
Tue Nov 22 14:48:10 2016	1479822490	3	22	25	18
Tue Nov 22 14:48:12 2016	1479822492	4	21	25	19
Tue Nov 22 14:48:11 2016	1479822491	8	18	25	11
Tue Nov 22 14:48:13 2016	1479822493	3	23	25	18
Tue Nov 22 14:48:14 2016	1479822494	7	19	25	17
Tue Nov 22 14:48:13 2016	1479822493	2	23	25	16
Tue Nov 22 14:48:09 2016	1479822489	4	21	25	20
Tue Nov 22 14:48:11 2016	1479822491	4	21	25	17
Tue Nov 22 14:48:09 2016	1479822489	14	12	25	9
Tue Nov 22 14:48:17 2016	1479822497	2	24	25	22
Tue Nov 22 14:48:09 2016	1479822489	7	19	25	16
Tue Nov 22 14:48:12 2016	1479822492	3	22	25	22
Tue Nov 22 14:48:19 2016	1479822499	4	22	25	14
Tue Nov 22 14:48:12 2016	1479822492	5	20	25	20
Tue Nov 22 14:48:14 2016	1479822494	6	20	25	18
Tue Nov 22 14:48:20 2016	1479822500	3	22	25	20
Tue Nov 22 14:48:07 2016	1479822487	7	19	25	13
Tue Nov 22 14:48:10 2016	1479822490	3	22	25	14
Tue Nov 22 14:48:19 2016	1479822499	2	24	25	23
Tue Nov 22 14:48:19 2016	1479822499	1	24	25	23
Tue Nov 22 14:48:11 2016	1479822491	4	21	25	21
Tue Nov 22 14:48:16 2016	1479822496	2	24	25	22
Tue Nov 22 14:48:13 2016	1479822493	1	24	25	21
Tue Nov 22 14:48:17 2016	1479822497	4	21	25	20
Tue Nov 22 14:48:07 2016	1479822487	7	18	25	15
Tue Nov 22 14:48:17 2016	1479822497	1	24	25	18
Tue Nov 22 14:48:12 2016	1479822492	4	22	25	19
Tue Nov 22 14:48:09 2016	1479822489	5	20	25	16
Tue Nov 22 14:48:11 2016	1479822491	4	21	25	18
Tue Nov 22 14:48:17 2016	1479822497	2	23	25	19
Tue Nov 22 14:48:12 2016	1479822492	6	19	25	19
Tue Nov 22 14:48:07 2016	1479822487	4	22	25	21
Tue Nov 22 14:48:09 2016	1479822489	7	18	25	16
Tue Nov 22 14:48:12 2016	1479822492	1	24	25	21
Tue Nov 22 14:48:20 2016	1479822500	3	22	25	22
Tue Nov 22 14:48:12 2016	1479822492	6	20	26	19
Tue Nov 22 14:48:07 2016	1479822487	9	17	26	12
Tue Nov 22 14:48:10 2016	1479822490	6	19	26	18
Tue Nov 22 14:48:07 2016	1479822487	6	20	26	17
Tue Nov 22 14:48:17 2016	1479822497	1	25	26	15
Tue Nov 22 14:48:14 2016	1479822494	2	23	26	20
Tue Nov 22 14:48:17 2016	1479822497	1	25	26	19
Tue Nov 22 14:48:06 2016	1479822486	8	18	26	15
Tue Nov 22 14:48:09 2016	1479822489	10	16	26	8
Tue Nov 22 14:48:10 2016	1479822490	1	25	26	20
Tue Nov 22 14:48:13 2016	1479822493	2	23	26	21
Tue Nov 22 14:48:18 2016	1479822498	1	24	26	23
Tue Nov 22 14:48:11 2016	1479822491	1	24	26	21
Tue Nov 22 14:48:20 2016	1479822500	1	24	26	24
Tue Nov 22 14:48:07 2016	1479822487	10	15	26	10
Tue Nov 22 14:48:14 2016	1479822494	2	24	26	21
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	25
Tue Nov 22 14:48:07 2016	1479822487	6	19	26	19
Tue Nov 22 14:48:13 2016	1479822493	1	25	26	19
Tue Nov 22 14:48:21 2016	1479822501	2	24	26	21
Tue Nov 22 14:48:19 2016	1479822499	2	23	26	22
Tue Nov 22 14:48:16 2016	1479822496	2	24	26	16
Tue Nov 22 14:48:11 2016	1479822491	6	20	26	18
Tue Nov 22 14:48:06 2016	1479822486	8	17	26	13
Tue Nov 22 14:48:07 2016	1479822487	9	17	26	14
Tue Nov 22 14:48:11 2016	1479822491	7	19	26	19
Tue Nov 22 14:48:18 2016	1479822498	3	23	26	23
Tue Nov 22 14:48:07 2016	1479822487	3	22	26	22
Tue Nov 22 14:48:18 2016	1479822498	1	25	26	25
Tue Nov 22 14:48:14 2016	1479822494	4	22	26	22
Tue Nov 22 14:48:18 2016	1479822498	2	24	26	24
Tue Nov 22 14:48:18 2016	1479822498	1	25	26	22
Tue Nov 22 14:48:14 2016	1479822494	5	21	26	19
Tue Nov 22 14:48:19 2016	1479822499	1	25	26	25
Tue Nov 22 14:48:09 2016	1479822489	3	22	26	22
Tue Nov 22 14:48:15 2016	1479822495	1	25	26	25
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	17
Tue Nov 22 14:48:10 2016	1479822490	5	20	26	20
Tue Nov 22 14:48:09 2016	1479822489	10	16	26	16
Tue Nov 22 14:48:13 2016	1479822493	1	25	26	21
Tue Nov 22 14:48:17 2016	1479822497	2	24	26	13
Tue Nov 22 14:48:13 2016	1479822493	7	19	26	18
Tue Nov 22 14:48:15 2016	1479822495	1	25	26	24
Tue Nov 22 14:48:13 2016	1479822493	3	23	26	23
Tue Nov 22 14:48:10 2016	1479822490	8	18	26	18
Tue Nov 22 14:48:13 2016	1479822493	1	25	26	17
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	19
Tue Nov 22 14:48:07 2016	1479822487	9	17	26	12
Tue Nov 22 14:48:11 2016	1479822491	4	22	26	22
Tue Nov 22 14:48:08 2016	1479822488	6	20	26	20
Tue Nov 22 14:48:07 2016	1479822487	7	19	26	16
Tue Nov 22 14:48:09 2016	1479822489	6	20	26	17
Tue Nov 22 14:48:14 2016	1479822494	6	20	26	18
Tue Nov 22 14:48:07 2016	1479822487	9	17	26	17
Tue Nov 22 14:48:13 2016	1479822493	4	22	26	16
Tue Nov 22 14:48:10 2016	1479822490	2	24	26	20
Tue Nov 22 14:48:09 2016	1479822489	8	18	26	14
Tue Nov 22 14:48:12 2016	1479822492	1	25	26	22
Tue Nov 22 14:48:09 2016	1479822489	2	24	26	22
Tue Nov 22 14:48:12 2016	1479822492	5	21	26	17
Tue Nov 22 14:48:07 2016	1479822487	2	24	26	21
Tue Nov 22 14:48:09 2016	1479822489	10	16	26	12
Tue Nov 22 14:48:18 2016	1479822498	2	24	26	23
Tue Nov 22 14:48:07 2016	1479822487	6	20	26	15
Tue Nov 22 14:48:14 2016	1479822494	6	20	26	19
Tue Nov 22 14:48:13 2016	1479822493	5	21	26	18
Tue Nov 22 14:48:11 2016	1479822491	1	25	26	22
Tue Nov 22 14:48:12 2016	1479822492	2	24	26	24
Tue Nov 22 14:48:17 2016	1479822497	2	24	26	18
Tue Nov 22 14:48:16 2016	1479822496	3	23	26	17
Tue Nov 22 14:48:12 2016	1479822492	4	22	26	20
Tue Nov 22 14:48:20 2016	1479822500	4	22	26	21
Tue Nov 22 14:48:16 2016	1479822496	4	22	26	20
Tue Nov 22 14:48:20 2016	1479822500	1	25	26	22
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	23
Tue Nov 22 14:48:15 2016	1479822495	2	25	26	23
Tue Nov 22 14:48:19 2016	1479822499	2	24	26	20
Tue Nov 22 14:48:19 2016	1479822499	1	25	26	25
Tue Nov 22 14:48:12 2016	1479822492	5	21	26	20
Tue Nov 22 14:48:16 2016	1479822496	2	24	26	22
Tue Nov 22 14:48:15 2016	1479822495	1	25	26	24
Tue Nov 22 14:48:21 2016	1479822501	4	22	26	18
Tue Nov 22 14:48:13 2016	1479822493	6	21	26	18
Tue Nov 22 14:48:12 2016	1479822492	4	22	26	18
Tue Nov 22 14:48:12 2016	1479822492	6	20	26	20
Tue Nov 22 14:48:16 2016	1479822496	1	25	26	24
Tue Nov 22 14:48:19 2016	1479822499	1	25	26	25
Tue Nov 22 14:48:07 2016	1479822487	9	17	26	11
Tue Nov 22 14:48:17 2016	1479822497	1	25	26	21
Tue Nov 22 14:48:12 2016	1479822492	8	18	26	18
Tue Nov 22 14:48:14 2016	1479822494	3	23	26	20
Tue Nov 22 14:48:20 2016	1479822500	3	23	26	10
Tue Nov 22 14:48:07 2016	1479822487	6	20	26	18
Tue Nov 22 14:48:10 2016	1479822490	6	20	26	18
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	21
Tue Nov 22 14:48:16 2016	1479822496	1	25	26	23
Tue Nov 22 14:48:12 2016	1479822492	3	23	26	20
Tue Nov 22 14:48:09 2016	1479822489	4	22	26	16
Tue Nov 22 14:48:20 2016	1479822500	4	22	26	12
Tue Nov 22 14:48:12 2016	1479822492	4	23	26	22
Tue Nov 22 14:48:07 2016	1479822487	5	22	26	20
Tue Nov 22 14:48:12 2016	1479822492	3	23	26	22
Tue Nov 22 14:48:06 2016	1479822486	11	16	26	14
Tue Nov 22 14:48:10 2016	1479822490	10	17	26	17
Tue Nov 22 14:48:14 2016	1479822494	1	25	26	25
Tue Nov 22 14:48:09 2016	1479822489	2	24	26	23
Tue Nov 22 14:48:09 2016	1479822489	6	20	26	20
Tue Nov 22 14:48:17 2016	1479822497	3	24	26	22
Tue Nov 22 14:48:11 2016	1479822491	2	24	26	22
Tue Nov 22 14:48:11 2016	1479822491	3	23	26	21
Tue Nov 22 14:48:13 2016	1479822493	5	22	26	21
Tue Nov 22 14:48:12 2016	1479822492	2	24	26	22
Tue Nov 22 14:48:07 2016	1479822487	5	21	26	15
Tue Nov 22 14:48:10 2016	1479822490	2	24	26	20
Tue Nov 22 14:48:18 2016	1479822498	2	25	26	16
Tue Nov 22 14:48:11 2016	1479822491	4	23	26	17
Tue Nov 22 14:48:21 2016	1479822501	2	25	26	24
Tue Nov 22 14:48:14 2016	1479822494	3	23	26	19
Tue Nov 22 14:48:07 2016	1479822487	10	16	26	15
Tue Nov 22 14:48:13 2016	1479822493	3	23	26	16
Tue Nov 22 14:48:18 2016	1479822498	3	24	26	23
Tue Nov 22 14:48:20 2016	1479822500	1	25	26	22
Tue Nov 22 14:48:17 2016	1479822497	3	24	26	23
Tue Nov 22 14:48:11 2016	1479822491	6	21	26	18
Tue Nov 22 14:48:13 2016	1479822493	5	22	26	11
Tue Nov 22 14:48:14 2016	1479822494	3	24	26	19
Tue Nov 22 14:48:17 2016	1479822497	1	25	26	16
Tue Nov 22 14:48:13 2016	1479822493	1	26	26	17
Tue Nov 22 14:48:13 2016	1479822493	2	24	26	21
Tue Nov 22 14:48:14 2016	1479822494	3	24	26	22
Tue Nov 22 14:48:19 2016	1479822499	4	23	26	20
Tue Nov 22 14:48:09 2016	1479822489	7	20	26	17
Tue Nov 22 14:48:20 2016	1479822500	2	25	26	23
Tue Nov 22 14:48:19 2016	1479822499	5	21	26	21
Tue Nov 22 14:48:12 2016	1479822492	5	22	26	19
Tue Nov 22 14:48:07 2016	1479822487	9	18	26	12
Tue Nov 22 14:48:20 2016	1479822500	1	25	26	21
Tue Nov 22 14:48:11 2016	1479822491	10	17	26	16
Tue Nov 22 14:48:13 2016	1479822493	5	22	27	16
Tue Nov 22 14:48:14 2016	1479822494	2	25	27	16
Tue Nov 22 14:48:14 2016	1479822494	2	24	27	23
Tue Nov 22 14:48:15 2016	1479822495	1	25	27	21
Tue Nov 22 14:48:13 2016	1479822493	3	24	27	23
Tue Nov 22 14:48:11 2016	1479822491	8	19	27	19
Tue Nov 22 14:48:13 2016	1479822493	2	25	27	21
Tue Nov 22 14:48:11 2016	1479822491	6	21	27	17
Tue Nov 22 14:48:13 2016	1479822493	5	22	27	17
Tue Nov 22 14:48:13 2016	1479822493	2	25	27	15
Tue Nov 22 14:48:16 2016	1479822496	3	24	27	22
Tue Nov 22 14:48:16 2016	1479822496	1	26	27	26
Tue Nov 22 14:48:07 2016	1479822487	1	25	27	23
Tue Nov 22 14:48:18 2016	1479822498	1	25	27	25
Tue Nov 22 14:48:07 2016	1479822487	8	19	27	16
Tue Nov 22 14:48:13 2016	1479822493	4	23	27	20
Tue Nov 22 14:48:15 2016	1479822495	7	19	27	18
Tue Nov 22 14:48:10 2016	1479822490	3	23	27	18
Tue Nov 22 14:48:21 2016	1479822501	1	26	27	22
Tue Nov 22 14:48:07 2016	1479822487	1	25	27	25
Tue Nov 22 14:48:10 2016	1479822490	1	26	27	20
Tue Nov 22 14:48:06 2016	1479822486	8	19	27	19
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	22
Tue Nov 22 14:48:12 2016	1479822492	5	22	27	22
Tue Nov 22 14:48:07 2016	1479822487	8	19	27	17
Tue Nov 22 14:48:07 2016	1479822487	3	23	27	22
Tue Nov 22 14:48:10 2016	1479822490	7	19	27	18
Tue Nov 22 14:48:07 2016	1479822487	11	16	27	14
Tue Nov 22 14:48:17 2016	1479822497	1	26	27	25
Tue Nov 22 14:48:12 2016	1479822492	6	21	27	20
Tue Nov 22 14:48:16 2016	1479822496	4	22	27	22
Tue Nov 22 14:48:12 2016	1479822492	4	23	27	20
Tue Nov 22 14:48:17 2016	1479822497	1	26	27	19
Tue Nov 22 14:48:15 2016	1479822495	2	24	27	19
Tue Nov 22 14:48:11 2016	1479822491	3	24	27	18
Tue Nov 22 14:48:07 2016	1479822487	2	25	27	25
Tue Nov 22 14:48:07 2016	1479822487	9	18	27	17
Tue Nov 22 14:48:18 2016	1479822498	2	25	27	24
Tue Nov 22 14:48:10 2016	1479822490	9	18	27	18
Tue Nov 22 14:48:06 2016	1479822486	4	23	27	20
Tue Nov 22 14:48:17 2016	1479822497	1	26	27	25
Tue Nov 22 14:48:14 2016	1479822494	2	25	27	22
Tue Nov 22 14:48:14 2016	1479822494	2	25	27	25
Tue Nov 22 14:48:10 2016	1479822490	3	24	27	17
Tue Nov 22 14:48:15 2016	1479822495	1	26	27	25
Tue Nov 22 14:48:07 2016	1479822487	7	20	27	20
Tue Nov 22 14:48:13 2016	1479822493	7	20	27	18
Tue Nov 22 14:48:19 2016	1479822499	1	26	27	21
Tue Nov 22 14:48:20 2016	1479822500	4	23	27	12
Tue Nov 22 14:48:19 2016	1479822499	2	25	27	24
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	25
Tue Nov 22 14:48:13 2016	1479822493	3	24	27	19
Tue Nov 22 14:48:11 2016	1479822491	8	19	27	19
Tue Nov 22 14:48:07 2016	1479822487	6	20	27	19
Tue Nov 22 14:48:17 2016	1479822497	2	25	27	24
Tue Nov 22 14:48:07 2016	1479822487	3	24	27	17
Tue Nov 22 14:48:06 2016	1479822486	11	16	27	14
Tue Nov 22 14:48:19 2016	1479822499	1	26	27	21
Tue Nov 22 14:48:14 2016	1479822494	2	25	27	23
Tue Nov 22 14:48:20 2016	1479822500	1	26	27	24
Tue Nov 22 14:48:06 2016	1479822486	2	25	27	22
Tue Nov 22 14:48:18 2016	1479822498	2	25	27	24
Tue Nov 22 14:48:14 2016	1479822494	5	22	27	20
Tue Nov 22 14:48:13 2016	1479822493	2	25	27	22
Tue Nov 22 14:48:19 2016	1479822499	4	23	27	14
Tue Nov 22 14:48:07 2016	1479822487	11	16	27	13
Tue Nov 22 14:48:10 2016	1479822490	9	18	27	18
Tue Nov 22 14:48:16 2016	1479822496	3	24	27	21
Tue Nov 22 14:48:09 2016	1479822489	10	18	27	16
Tue Nov 22 14:48:07 2016	1479822487	11	16	27	13
Tue Nov 22 14:48:16 2016	1479822496	3	24	27	23
Tue Nov 22 14:48:10 2016	1479822490	7	20	27	14
Tue Nov 22 14:48:20 2016	1479822500	1	26	27	25
Tue Nov 22 14:48:20 2016	1479822500	4	23	27	21
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	26
Tue Nov 22 14:48:20 2016	1479822500	5	22	27	22
Tue Nov 22 14:48:06 2016	1479822486	7	20	27	18
Tue Nov 22 14:48:12 2016	1479822492	3	24	27	22
Tue Nov 22 14:48:14 2016	1479822494	3	25	27	21
Tue Nov 22 14:48:21 2016	1479822501	5	23	27	22
Tue Nov 22 14:48:07 2016	1479822487	8	19	27	14
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	26
Tue Nov 22 14:48:20 2016	1479822500	4	23	27	12
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	24
Tue Nov 22 14:48:06 2016	1479822486	3	24	27	21
Tue Nov 22 14:48:10 2016	1479822490	2	25	27	19
Tue Nov 22 14:48:11 2016	1479822491	1	26	27	26
Tue Nov 22 14:48:16 2016	1479822496	2	26	27	25
Tue Nov 22 14:48:07 2016	1479822487	5	23	27	19
Tue Nov 22 14:48:07 2016	1479822487	8	19	27	16
Tue Nov 22 14:48:09 2016	1479822489	6	22	27	21
Tue Nov 22 14:48:09 2016	1479822489	10	18	27	14
Tue Nov 22 14:48:12 2016	1479822492	2	25	27	22
Tue Nov 22 14:48:17 2016	1479822497	1	27	27	24
Tue Nov 22 14:48:19 2016	1479822499	3	24	27	19
Tue Nov 22 14:48:07 2016	1479822487	5	22	27	14
Tue Nov 22 14:48:10 2016	1479822490	6	21	27	21
Tue Nov 22 14:48:11 2016	1479822491	2	25	27	24
Tue Nov 22 14:48:20 2016	1479822500	1	26	27	24
Tue Nov 22 14:48:13 2016	1479822493	1	27	27	23
Tue Nov 22 14:48:12 2016	1479822492	7	21	27	20
Tue Nov 22 14:48:18 2016	1479822498	1	26	27	26
Tue Nov 22 14:48:06 2016	1479822486	2	25	27	22
Tue Nov 22 14:48:13 2016	1479822493	4	23	27	15
Tue Nov 22 14:48:09 2016	1479822489	12	15	27	13
Tue Nov 22 14:48:14 2016	1479822494	1	26	27	25
Tue Nov 22 14:48:07 2016	1479822487	10	17	27	13
Tue Nov 22 14:48:12 2016	1479822492	5	23	27	20
Tue Nov 22 14:48:20 2016	1479822500	3	24	27	22
Tue Nov 22 14:48:10 2016	1479822490	1	26	27	20
Tue Nov 22 14:48:13 2016	1479822493	4	23	27	19
Tue Nov 22 14:48:09 2016	1479822489	7	20	27	16
Tue Nov 22 14:48:11 2016	1479822491	2	25	27	21
Tue Nov 22 14:48:19 2016	1479822499	4	24	27	15
Tue Nov 22 14:48:11 2016	1479822491	1	26	27	24
Tue Nov 22 14:48:16 2016	1479822496	2	26	27	17
Tue Nov 22 14:48:16 2016	1479822496	1	27	27	27
Tue Nov 22 14:48:13 2016	1479822493	5	22	27	19
Tue Nov 22 14:48:19 2016	1479822499	3	24	27	22
Tue Nov 22 14:48:07 2016	1479822487	10	18	27	12
Tue Nov 22 14:48:18 2016	1479822498	2	26	27	24
Tue Nov 22 14:48:16 2016	1479822496	3	24	27	24
Tue Nov 22 14:48:09 2016	1479822489	9	19	27	18
Tue Nov 22 14:48:07 2016	1479822487	7	21	27	16
Tue Nov 22 14:48:09 2016	1479822489	11	16	27	13
Tue Nov 22 14:48:11 2016	1479822491	5	22	28	22
Tue Nov 22 14:48:11 2016	1479822491	8	19	28	19
Tue Nov 22 14:48:14 2016	1479822494	1	27	28	27
Tue Nov 22 14:48:06 2016	1479822486	7	20	28	20
Tue Nov 22 14:48:09 2016	1479822489	13	15	28	10
Tue Nov 22 14:48:18 2016	1479822498	1	27	28	26
Tue Nov 22 14:48:07 2016	1479822487	2	26	28	24
Tue Nov 22 14:48:11 2016	1479822491	7	21	28	16
Tue Nov 22 14:48:21 2016	1479822501	2	25	28	23
Tue Nov 22 14:48:20 2016	1479822500	3	24	28	22
Tue Nov 22 14:48:13 2016	1479822493	5	23	28	20
Tue Nov 22 14:48:11 2016	1479822491	1	26	28	24
Tue Nov 22 14:48:09 2016	1479822489	5	22	28	18
Tue Nov 22 14:48:15 2016	1479822495	2	26	28	26
Tue Nov 22 14:48:07 2016	1479822487	4	24	28	21
Tue Nov 22 14:48:09 2016	1479822489	13	14	28	11
Tue Nov 22 14:48:14 2016	1479822494	0	27	28	20
Tue Nov 22 14:48:13 2016	1479822493	5	23	28	17
Tue Nov 22 14:48:11 2016	1479822491	2	25	28	25
Tue Nov 22 14:48:14 2016	1479822494	1	26	28	25
Tue Nov 22 14:48:16 2016	1479822496	1	27	28	24
Tue Nov 22 14:48:06 2016	1479822486	11	17	28	14
Tue Nov 22 14:48:07 2016	1479822487	8	20	28	20
Tue Nov 22 14:48:20 2016	1479822500	1	27	28	21
Tue Nov 22 14:48:14 2016	1479822494	5	23	28	22
Tue Nov 22 14:48:13 2016	1479822493	5	23	28	20
Tue Nov 22 14:48:11 2016	1479822491	3	25	28	19
Tue Nov 22 14:48:18 2016	1479822498	1	26	28	23
Tue Nov 22 14:48:07 2016	1479822487	7	20	28	16
Tue Nov 22 14:48:09 2016	1479822489	12	16	28	16
Tue Nov 22 14:48:12 2016	1479822492	4	23	28	22
Tue Nov 22 14:48:10 2016	1479822490	7	20	28	20
Tue Nov 22 14:48:19 2016	1479822499	1	27	28	24
Tue Nov 22 14:48:14 2016	1479822494	1	27	28	27
Tue Nov 22 14:48:07 2016	1479822487	10	18	28	16
Tue Nov 22 14:48:07 2016	1479822487	2	26	28	25
Tue Nov 22 14:48:15 2016	1479822495	3	25	28	19
Tue Nov 22 14:48:10 2016	1479822490	6	22	28	19
Tue Nov 22 14:48:12 2016	1479822492	3	25	28	24
Tue Nov 22 14:48:10 2016	1479822490	9	19	28	18
Tue Nov 22 14:48:10 2016	1479822490	6	22	28	18
Tue Nov 22 14:48:14 2016	1479822494	5	23	28	18
Tue Nov 22 14:48:13 2016	1479822493	2	25	28	19
Tue Nov 22 14:48:11 2016	1479822491	5	23	28	21
Tue Nov 22 14:48:19 2016	1479822499	2	26	28	21
Tue Nov 22 14:48:18 2016	1479822498	1	27	28	17
Tue Nov 22 14:48:07 2016	1479822487	8	20	28	15
Tue Nov 22 14:48:19 2016	1479822499	4	24	28	15
Tue Nov 22 14:48:11 2016	1479822491	1	27	28	25
Tue Nov 22 14:48:07 2016	1479822487	9	19	28	14
Tue Nov 22 14:48:18 2016	1479822498	1	28	28	25
Tue Nov 22 14:48:10 2016	1479822490	8	20	28	19
Tue Nov 22 14:48:12 2016	1479822492	7	21	28	21
Tue Nov 22 14:48:19 2016	1479822499	6	22	28	22
Tue Nov 22 14:48:16 2016	1479822496	2	26	28	25
Tue Nov 22 14:48:07 2016	1479822487	11	17	28	12
Tue Nov 22 14:48:13 2016	1479822493	4	24	28	22
Tue Nov 22 14:48:10 2016	1479822490	6	22	28	18
Tue Nov 22 14:48:14 2016	1479822494	1	27	28	27
Tue Nov 22 14:48:11 2016	1479822491	3	25	28	23
Tue Nov 22 14:48:10 2016	1479822490	2	26	28	17
Tue Nov 22 14:48:10 2016	1479822490	6	22	28	22
Tue Nov 22 14:48:20 2016	1479822500	1	27	28	26
Tue Nov 22 14:48:18 2016	1479822498	1	28	28	27
Tue Nov 22 14:48:11 2016	1479822491	6	22	28	21
