starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	1	17	18	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	10
Tue Nov 22 14:47:24 2016	1479822444	1	17	18	16
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	17
Tue Nov 22 14:47:25 2016	1479822445	0	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	17
Tue Nov 22 14:47:34 2016	1479822454	0	18	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	15
Tue Nov 22 14:47:27 2016	1479822447	1	18	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	15
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	13
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	15
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	18
Tue Nov 22 14:47:34 2016	1479822454	1	17	18	16
Tue Nov 22 14:47:26 2016	1479822446	1	18	18	16
Tue Nov 22 14:47:30 2016	1479822450	1	17	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	15
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	12
Tue Nov 22 14:47:27 2016	1479822447	1	17	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	14
Tue Nov 22 14:47:24 2016	1479822444	1	18	18	15
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	13
Tue Nov 22 14:47:32 2016	1479822452	1	18	18	18
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	16
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	16
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	1	17	18	15
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	14
Tue Nov 22 14:47:32 2016	1479822452	1	18	18	17
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	16
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	14
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	18
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	17
Tue Nov 22 14:47:27 2016	1479822447	1	17	18	15
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	18
Tue Nov 22 14:47:34 2016	1479822454	0	18	18	13
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	18
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	9
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	1	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	18
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	18
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	13
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	16
Tue Nov 22 14:47:32 2016	1479822452	1	18	18	17
Tue Nov 22 14:47:25 2016	1479822445	0	18	18	16
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	1	17	18	17
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	15
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	15
Tue Nov 22 14:47:33 2016	1479822453	1	17	18	17
Tue Nov 22 14:47:25 2016	1479822445	1	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	1	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	1	18	18	16
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	14
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	16
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	12
Tue Nov 22 14:47:34 2016	1479822454	1	17	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	14
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	14
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	17
Tue Nov 22 14:47:31 2016	1479822451	1	18	18	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	1	18	18	12
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:34 2016	1479822454	2	17	18	16
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	15
Tue Nov 22 14:47:24 2016	1479822444	1	18	18	16
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	16
Tue Nov 22 14:47:28 2016	1479822448	1	18	18	14
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	16
Tue Nov 22 14:47:26 2016	1479822446	1	18	18	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	10
Tue Nov 22 14:47:25 2016	1479822445	1	18	18	18
Tue Nov 22 14:47:28 2016	1479822448	1	18	18	14
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	18
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	18
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	18
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	18
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	1	18	18	14
Tue Nov 22 14:47:33 2016	1479822453	1	17	18	12
Tue Nov 22 14:47:29 2016	1479822449	1	18	18	16
Tue Nov 22 14:47:28 2016	1479822448	2	16	18	16
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	1	18	18	16
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	18
Tue Nov 22 14:47:26 2016	1479822446	1	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	1	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	16
Tue Nov 22 14:47:33 2016	1479822453	1	18	18	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:32 2016	1479822452	1	18	18	14
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	17
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	17
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	15
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	16
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	18
Tue Nov 22 14:47:34 2016	1479822454	9	9	18	5
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	18
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	18	16
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	15
Tue Nov 22 14:47:28 2016	1479822448	0	18	18	16
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	16
Tue Nov 22 14:47:32 2016	1479822452	0	18	18	15
Tue Nov 22 14:47:34 2016	1479822454	1	18	18	15
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	1	18	18	18
Tue Nov 22 14:47:28 2016	1479822448	1	17	18	10
Tue Nov 22 14:47:26 2016	1479822446	0	18	18	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	1	18	18	18
Tue Nov 22 14:47:29 2016	1479822449	1	18	18	9
Tue Nov 22 14:47:34 2016	1479822454	0	18	18	8
Tue Nov 22 14:47:30 2016	1479822450	0	18	18	18
Tue Nov 22 14:47:24 2016	1479822444	1	18	18	17
Tue Nov 22 14:47:24 2016	1479822444	0	18	18	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	18	17
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	15
Tue Nov 22 14:47:31 2016	1479822451	0	18	18	17
Tue Nov 22 14:47:34 2016	1479822454	0	18	18	17
Tue Nov 22 14:47:34 2016	1479822454	1	18	18	8
Tue Nov 22 14:47:29 2016	1479822449	0	18	18	17
Tue Nov 22 14:47:28 2016	1479822448	1	18	18	18
Tue Nov 22 14:47:25 2016	1479822445	1	18	18	16
Tue Nov 22 14:47:24 2016	1479822444	1	18	18	15
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	14
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	16
Tue Nov 22 14:47:34 2016	1479822454	1	18	19	18
Tue Nov 22 14:47:32 2016	1479822452	2	16	19	16
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	15
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	18
Tue Nov 22 14:47:31 2016	1479822451	1	17	19	16
Tue Nov 22 14:47:33 2016	1479822453	1	17	19	15
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	15
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	13
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	17
Tue Nov 22 14:47:34 2016	1479822454	0	18	19	8
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	16
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	18
Tue Nov 22 14:47:29 2016	1479822449	1	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	13
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	13
Tue Nov 22 14:47:34 2016	1479822454	0	18	19	8
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	16
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	1	18	19	17
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	11
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	17
Tue Nov 22 14:47:25 2016	1479822445	0	18	19	17
Tue Nov 22 14:47:31 2016	1479822451	1	17	19	16
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	15
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	15
Tue Nov 22 14:47:24 2016	1479822444	1	18	19	17
Tue Nov 22 14:47:29 2016	1479822449	0	18	19	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	18
Tue Nov 22 14:47:23 2016	1479822443	2	17	19	15
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	18
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	18
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	15
Tue Nov 22 14:47:27 2016	1479822447	1	18	19	16
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	13
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	16
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	16
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	17
Tue Nov 22 14:47:31 2016	1479822451	1	17	19	16
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	15
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	14
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	14
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	16
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	15
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	15
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	13
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:34 2016	1479822454	1	18	19	17
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	18
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	15
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	16
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	19
Tue Nov 22 14:47:24 2016	1479822444	1	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	17
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	17
Tue Nov 22 14:47:29 2016	1479822449	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	17
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	15
Tue Nov 22 14:47:33 2016	1479822453	1	17	19	17
Tue Nov 22 14:47:28 2016	1479822448	1	18	19	14
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	16
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:34 2016	1479822454	0	18	19	14
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	16
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	15
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	11
Tue Nov 22 14:47:29 2016	1479822449	1	18	19	17
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	18	19	10
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	2	17	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	18	19	17
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	9
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	14
Tue Nov 22 14:47:34 2016	1479822454	0	19	19	17
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	1	18	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	17
Tue Nov 22 14:47:27 2016	1479822447	1	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	18	19	16
Tue Nov 22 14:47:30 2016	1479822450	2	17	19	13
Tue Nov 22 14:47:33 2016	1479822453	0	18	19	16
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	17
Tue Nov 22 14:47:34 2016	1479822454	0	19	19	17
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:27 2016	1479822447	1	18	19	15
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	18
Tue Nov 22 14:47:29 2016	1479822449	1	18	19	16
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	16
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	16
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	17
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:34 2016	1479822454	0	19	19	15
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	16
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	17	19	17
Tue Nov 22 14:47:32 2016	1479822452	2	17	19	16
Tue Nov 22 14:47:34 2016	1479822454	2	17	19	15
Tue Nov 22 14:47:32 2016	1479822452	0	18	19	14
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	16
Tue Nov 22 14:47:28 2016	1479822448	1	18	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	18	19	16
Tue Nov 22 14:47:33 2016	1479822453	0	19	19	11
Tue Nov 22 14:47:30 2016	1479822450	0	18	19	15
Tue Nov 22 14:47:34 2016	1479822454	1	18	19	18
Tue Nov 22 14:47:30 2016	1479822450	2	17	19	16
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	14
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	2	17	19	17
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	15
Tue Nov 22 14:47:24 2016	1479822444	0	18	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	15
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	16
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	13
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	9
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	17
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	19
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:28 2016	1479822448	1	18	19	18
Tue Nov 22 14:47:25 2016	1479822445	1	18	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	19
Tue Nov 22 14:47:23 2016	1479822443	2	17	19	15
Tue Nov 22 14:47:26 2016	1479822446	0	18	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	19
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	19
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	15
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	15
Tue Nov 22 14:47:34 2016	1479822454	0	19	19	17
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	16
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	15
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	17
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	19
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	19
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	19
Tue Nov 22 14:47:32 2016	1479822452	1	19	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	19
Tue Nov 22 14:47:25 2016	1479822445	0	19	19	16
Tue Nov 22 14:47:26 2016	1479822446	1	18	19	13
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	15
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	19
Tue Nov 22 14:47:29 2016	1479822449	1	18	19	16
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	15
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	19
Tue Nov 22 14:47:31 2016	1479822451	1	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	9
Tue Nov 22 14:47:25 2016	1479822445	0	19	19	17
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	18
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	19	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	19
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	16
Tue Nov 22 14:47:32 2016	1479822452	1	18	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	16
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	17
Tue Nov 22 14:47:28 2016	1479822448	1	18	19	15
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	19
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:27 2016	1479822447	1	19	19	15
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	18
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	18
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	19
Tue Nov 22 14:47:31 2016	1479822451	1	19	19	18
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	17
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	17
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	19
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	17
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	0	19	19	19
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	17
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	17
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	17
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	16
Tue Nov 22 14:47:32 2016	1479822452	1	19	19	14
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	19
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	18	19	11
Tue Nov 22 14:47:24 2016	1479822444	0	19	19	13
Tue Nov 22 14:47:27 2016	1479822447	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	19	19	16
Tue Nov 22 14:47:29 2016	1479822449	0	19	19	18
Tue Nov 22 14:47:33 2016	1479822453	1	19	19	16
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	14
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	19
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	16
Tue Nov 22 14:47:28 2016	1479822448	0	19	19	19
Tue Nov 22 14:47:25 2016	1479822445	0	19	19	17
Tue Nov 22 14:47:32 2016	1479822452	0	19	19	15
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	19
Tue Nov 22 14:47:29 2016	1479822449	1	18	19	18
Tue Nov 22 14:47:26 2016	1479822446	0	19	19	17
Tue Nov 22 14:47:30 2016	1479822450	1	19	19	16
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	9
Tue Nov 22 14:47:31 2016	1479822451	0	19	19	7
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	17
Tue Nov 22 14:47:30 2016	1479822450	1	18	19	18
Tue Nov 22 14:47:30 2016	1479822450	0	19	19	13
